Time (s),Terminal Voltage Vt (V),State of Charge Z (%),Polarization Voltage Vp (V)
2523,3.67775665464693,69.2790397254387,6.47754622609937e-05
2524,3.6778324122257,69.2843481927256,-7.71967624533402e-05
2525,3.67762227353505,69.2685990857293,0.000488179429892694
2526,3.67746752999399,69.261207687645,0.000347230044955495
2527,3.67771517169314,69.282815351475,-0.000694206224688762
2528,3.67749400119442,69.260470331782,0.000479578776925763
2529,3.67741266448455,69.2633187414622,-0.000357802605067543
2530,3.67800877070931,69.3010268187151,-0.00113187172421013
2531,3.67813586926544,69.3017499817757,-0.000248529648377767
2532,3.67806707188033,69.2978187838973,-3.70022911208553e-05
2533,3.67769917852563,69.2716942371689,0.000752454642346291
2534,3.67814687765586,69.3077427693138,-0.000699599794635198
2535,3.67814162686616,69.3043818815401,-0.000312133918193969
2536,3.67787841649905,69.2811616416835,0.000798199571409468
2537,3.67770154212601,69.2765870707971,0.000205124397360277
2538,3.67773427103048,69.2788920652924,2.64739748442935e-05
2539,3.67782160850338,69.2865364992416,-0.000365878487536822
2540,3.67772561017138,69.277699670535,6.81673319068977e-05
2541,3.67764267663678,69.2713417218303,0.000273291398166126
2542,3.67789258309856,69.2920781999181,-0.000596909202658361
2543,3.67794031071282,69.2928690608814,-0.000353767174769981
2544,3.67797780536261,69.2932774592949,-0.000116391540765779
2545,3.67828481367804,69.3140203109486,-0.000582309175208577
2546,3.67792597618368,69.285313669139,0.000641170703719445
2547,3.67761084592502,69.2658225928568,0.000894249508876366
2548,3.67774075833182,69.2828758054549,-0.000373058269680216
2549,3.67822533933486,69.316996008516,-0.00138013869631615
2550,3.67829211973365,69.3119625619146,-0.000273969527287338
2551,3.67846102421109,69.3244963826335,-0.000532366505024271
2552,3.67898069441565,69.3595421097926,-0.00131199791521014
2553,3.67891388696749,69.3469766794708,-6.76963404795028e-05
2554,3.67918587157605,69.3670956663709,-0.000559824514739178
2555,3.67903243530814,69.3522748840082,0.000299406939356287
2556,3.67901712461645,69.3534699678506,8.09687370330783e-05
2557,3.67910363804192,69.3580160794554,4.38883012315525e-05
2558,3.67879030873957,69.3396313374512,0.000291878949052723
2559,3.67879263939956,69.3389975772669,0.000232407642956953
2560,3.67865815297798,69.3322704867796,0.000184103793031367
2561,3.67890353657705,69.3531583244065,-0.000787870040125541
2562,3.67889166690665,69.3483852364189,-0.000292067527489057
2563,3.67890508146113,69.346484076458,4.49950254583725e-05
2564,3.67929653186218,69.3718606642043,-0.000463590254025655
2565,3.67924957632881,69.3672619073817,-4.69876709839102e-05
2566,3.67946450561858,69.386566633745,-0.000865287360769065
2567,3.6796498854308,69.3892211089144,-8.34492443310765e-07
2568,3.67965249338629,69.3960747159888,-0.000627367257891221
2569,3.68000976605527,69.4154419658142,-0.000658152410689585
2570,3.6799261089631,69.4073987519752,-7.93596240762972e-05
2571,3.68015828054366,69.4242807956912,-0.000553520106868536
2572,3.68034749332977,69.4350434478007,-0.000554709052796256
2573,3.6805723111737,69.4447195923918,-0.000159766070030478
2574,3.68048012014084,69.4391788602931,7.7580987843148e-05
2575,3.6804216614604,69.4334977294081,0.000363601850334729
2576,3.68070009512003,69.4549560385116,-0.000346958417470368
2577,3.68034318543611,69.4303235146573,0.000370433675702167
2578,3.68059886846025,69.4504598809758,-0.000503492898264244
2579,3.68084254292883,69.4674308963134,-0.000887163702974299
2580,3.68113637721291,69.4783325843801,-0.000298846137036756
2581,3.68093023836186,69.4639530362403,0.000293839497634678
2582,3.68045608838762,69.4363452595643,0.000565929976643767
2583,3.67984087863756,69.3974230916433,0.00106305631623298
2584,3.6794178443028,69.3707777536259,0.00128576662988121
2585,3.67921597777041,69.3689228971478,3.30859810581404e-07
2586,3.67910430835084,69.355920876442,0.000520421562048392
2587,3.67908330844605,69.3570696019299,0.000139857926552071
2588,3.67930876897612,69.3699784555098,-1.64136356955918e-05
2589,3.67898036963187,69.351283261479,0.000248874576261682
2590,3.67897134277905,69.3577389411344,-0.000644789526388969
2591,3.67907990188537,69.3576325887413,-7.76205885721335e-05
2592,3.67891151684174,69.3467542324197,0.00018112638693307
2593,3.67914203161746,69.3646401481722,-0.000493877306837672
2594,3.67930555105525,69.3718116737082,-0.000270616120047468
2595,3.67932396907525,69.3730605502596,-0.000207994457782137
2596,3.67941907636388,69.3763953257985,3.23486157397631e-05
2597,3.67930386491344,69.3688932570181,0.000271319656063515
2598,3.67980318171151,69.4042243898913,-0.000758855232570303
2599,3.6798498869242,69.4017834403285,-6.10568266872781e-05
2600,3.67978157242842,69.4012912580158,-0.000262745324805996
2601,3.67978842091063,69.4006085647297,-0.000187466890547936
2602,3.67985406962248,69.4043411046026,-0.0001726150855166
2603,3.67977228573479,69.3961201410104,0.000264281910702716
2604,3.67991979279784,69.4068092276217,-3.22924867876084e-05
2605,3.67977901447283,69.3949111907169,0.000478994077424569
2606,3.67973926618046,69.3991545037949,-0.000196508435699757
2607,3.67969445975959,69.3942731169114,-1.57371267868084e-06
2608,3.6793729142269,69.3722053809973,0.000529330616101751
2609,3.67928287274921,69.3680289997617,0.000330975492464331
2610,3.67898410640841,69.349627880183,0.000514217473978038
2611,3.67884806743088,69.3406129577702,0.000566419685513175
2612,3.6789687467557,69.3540602372446,-0.000309603708292148
2613,3.67901100990893,69.3522706222615,0.000101432170079153
2614,3.67871957518746,69.3340991382998,0.000449286987663133
2615,3.67916752766953,69.3732467517304,-0.00141413417228292
2616,3.67900506559984,69.3501257640517,0.000245583444163283
2617,3.67923268938143,69.3654292202976,-5.79355182633125e-05
2618,3.67936212388452,69.3745672789128,-0.000192642919406594
2619,3.67946264934139,69.3821173580271,-0.000354786963479442
2620,3.67950415871503,69.382820644581,-0.00011373955997252
2621,3.67927796091637,69.3657607125134,0.000528637859853722
2622,3.67896336520391,69.3485103151757,0.000555407062033993
2623,3.67880378412888,69.3414280701396,0.00019884864803984
2624,3.67887515770541,69.3468606938684,-0.000101354272104324
2625,3.67898838518,69.3515664851201,1.84540036536154e-05
2626,3.67877432875624,69.3353834666715,0.000603780726306876
2627,3.6790390411675,69.3626418660724,-0.00089704964036731
2628,3.67915723996363,69.3618484989749,-0.000123777451933283
2629,3.67905137040042,69.3565920522941,-6.00697443548191e-05
2630,3.67911440892832,69.358511009596,9.53429551260091e-05
2631,3.67867063549513,69.3286566128282,0.000839643644956255
2632,3.67857435316508,69.3282174814869,0.000134470686920808
2633,3.67822827797999,69.3051706262023,0.000562237258980033
2634,3.67841192632093,69.3202016763646,-0.000211425336718187
2635,3.67879023538898,69.3440737684609,-0.000644931586592233
2636,3.67877878898687,69.3387194963076,6.00940776823711e-05
2637,3.67839831802844,69.3115353807337,0.000892973329592633
2638,3.67839479622795,69.3144367731705,0.000443119561481765
2639,3.67859482865196,69.3324914406506,-0.000459533002852057
2640,3.67825276004015,69.3009801026647,0.00105545979210527
2641,3.67795411098046,69.2900033616688,0.000480486779820953
2642,3.67790731237682,69.2916104354307,-0.000169763807014133
2643,3.67789153581482,69.2877342230818,6.22110476823043e-05
2644,3.67767656670649,69.275126379672,0.000175962417039425
2645,3.67754829019051,69.2685376777541,3.81717571185496e-05
2646,3.67800261082451,69.2970655517775,-0.000572976558692201
2647,3.67810937837842,69.3015965012124,-0.000321223503986257
2648,3.67817610565414,69.302056956136,0.000153042337428202
2649,3.67812631521059,69.3017715521277,-4.80070233904712e-05
2650,3.67808344066499,69.2938428854434,0.000567695220468685
2651,3.67797207067064,69.2897517331203,0.000444208623417406
2652,3.67777559323864,69.2797912424249,0.000328694319350645
2653,3.67808058991463,69.29799791733,-1.28651830251447e-05
2654,3.67794527654849,69.2938608340722,-0.00026435430740145
2655,3.67790093851909,69.291436040522,-0.000323634005554175
2656,3.67796055446148,69.2966298756193,-0.000580416770444812
2657,3.6779633919644,69.2922244780244,-6.92148942785525e-05
2658,3.67815955501074,69.3070749331117,-0.000550274371362687
2659,3.67824151594987,69.3088336299174,-0.000198230289349044
2660,3.67850585273729,69.3242451137125,-0.000256778525738697
2661,3.67841323632565,69.3205088156349,-0.00023374028061893
2662,3.67851742756226,69.3235954302756,1.95513409623435e-05
2663,3.67887444412135,69.348825532775,-0.000613661946750397
2664,3.67891052841833,69.3461475215345,1.91136264852195e-05
2665,3.67905438588389,69.3583190756594,-0.000372390752835596
2666,3.67897490572712,69.3496475124955,0.000213607966618966
2667,3.67899831639233,69.3533025081994,-5.84252217005437e-05
2668,3.67908397192433,69.361014464343,-0.000416001911890636
2669,3.67920415127882,69.3689200738365,-0.000551094671349071
2670,3.67930487387455,69.3697619205056,-3.54511226726881e-05
2671,3.67922168919036,69.3660395192868,2.40133565233742e-05
2672,3.67894389874509,69.3479249565862,0.000419507416970055
2673,3.67875262996836,69.3355982461961,0.000550946319646324
2674,3.67875653586759,69.3376919849008,0.000167471930190727
2675,3.67867815859506,69.3356767821467,-0.000110206299921263
2676,3.67917837096659,69.3705356835705,-0.00113713653146662
2677,3.67885328209444,69.3421634132503,0.000269324824996032
2678,3.67884589465324,69.3428380711454,0.000122897734312538
2679,3.67880592436181,69.3450160002044,-0.000344641393306681
2680,3.67878749906439,69.3459738141999,-0.000612329887927573
2681,3.67893316175016,69.347501016086,2.83094111872094e-05
2682,3.67910501566344,69.3620253414043,-0.000479989602747697
2683,3.67881554564025,69.3350902622198,0.000878441738620713
2684,3.67883828722345,69.3446389841852,-7.16625095305633e-05
2685,3.67916863922509,69.3742061309452,-0.001450148403562
2686,3.67910831946762,69.3571969136316,0.000124634910976553
2687,3.67949442992596,69.3868680815375,-0.000807919434117298
2688,3.6794180010549,69.3761635602463,9.34778673129751e-05
2689,3.67921260186532,69.3657351899056,7.12005778683186e-05
2690,3.67918041256294,69.3645412818538,-2.80930490981803e-05
2691,3.67959191760193,69.3937074720068,-0.000931747524156067
2692,3.67973354195798,69.397213129438,-0.000362436970196972
2693,3.67954390142621,69.3846818512977,8.86300840397064e-05
2694,3.67916839052879,69.3593833480739,0.000667819793965471
2695,3.67885415992688,69.3423937075298,0.00056029297171922
2696,3.67883133407983,69.3430821467367,0.000154372746979671
2697,3.6790023916845,69.3572395337242,-0.00050916061762965
2698,3.67897614258799,69.3527762581033,-0.000180347300940561
2699,3.6789642443898,69.3503042270055,7.14298660442688e-05
2700,3.67946978924952,69.3867476125642,-0.00102685909786173
2701,3.679453384346,69.3783610114908,-1.23218717203574e-05
2702,3.67925427900533,69.368763869513,-4.60420757204303e-06
2703,3.67895176596278,69.3477390627944,0.000483959125236855
2704,3.67858669387007,69.3263675797331,0.000617808773974533
2705,3.67835837924407,69.3115049585565,0.000701017033210424
2706,3.67863659517549,69.3363791266325,-0.000607390769812631
2707,3.67886226020817,69.3525038424423,-0.00104170611890281
2708,3.67866794374936,69.3300048678044,0.000370325398383965
2709,3.67833156901427,69.3084473520914,0.000824409517816083
2710,3.67821470674046,69.3058667442133,0.000309653864351945
2711,3.67826091010418,69.3093474055346,6.4842982521941e-05
2712,3.67821166455659,69.3057669729287,0.000101723751510652
2713,3.67822970081558,69.307854798557,-4.27121450897231e-05
2714,3.67843902858465,69.3229629388669,-0.000490188808864771
2715,3.67807215194771,69.2907315476905,0.00100875439219958
2716,3.67775198367444,69.2771325359821,0.000595422447374629
2717,3.67741721093779,69.2551091531681,0.000878189209519381
2718,3.67738748491582,69.261472349754,-0.000205573460182166
2719,3.67769543891775,69.2798317643814,-0.00057580562068501
2720,3.67771540193985,69.2793670353888,-0.000318453996660386
2721,3.67802952216737,69.3025669596691,-0.000991098987280797
2722,3.67800220062696,69.2947361897876,-0.000178423123388629
2723,3.67790654507981,69.29330195608,-0.000511886361940099
2724,3.67769645583194,69.2760627191159,0.000127538749695842
2725,3.67758433575089,69.2673199675629,0.000357557460757137
2726,3.67772811212357,69.28066394053,-0.000326516157604273
2727,3.67807025841027,69.3035327140699,-0.0008468115199607
2728,3.67798393381651,69.294302487318,-0.000203494113444094
2729,3.67790347860512,69.2834712364228,0.000566064671384996
2730,3.67726965893201,69.2411431939219,0.00160084157375676
2731,3.67747421909532,69.2675302360256,-0.000374934883699619
2732,3.67752123582101,69.266356982083,-6.26370791182528e-05
2733,3.67716832718265,69.2404411421118,0.000751703475211267
2734,3.67729079327966,69.2549560263181,-0.000220829730592716
2735,3.67748383509016,69.2661289861062,-0.000396870140529803
2736,3.67747731100707,69.266081024929,-0.000354037640162414
2737,3.67751584712871,69.2640768557902,0.000118484005758594
2738,3.6775393886081,69.2692142571406,-0.000272754581995878
2739,3.67711973781451,69.241566205491,0.000329609577519483
2740,3.67678995804099,69.218742688963,0.00077054465392185
2741,3.67650306687873,69.2016049121196,0.000803793567220068
2742,3.67639904122916,69.1995860552666,0.000254387852306845
2743,3.6763447964092,69.1956033981187,0.000219256161324057
2744,3.67627465055569,69.1916185311544,0.000238520153542342
2745,3.67637966122027,69.1971351753294,0.000182756604530194
2746,3.67626137977564,69.1879262159813,0.000517603315657628
2747,3.67644416181517,69.2019750276884,1.87064607753269e-05
2748,3.67651046733962,69.2087792406821,-0.000313381777859291
2749,3.67677043615755,69.2228468133378,-0.000320383848919898
2750,3.67693460778149,69.2344356816515,-0.000515079602879883
2751,3.67680594563338,69.2225008378429,0.000150721899287369
2752,3.67661901553939,69.2104122734972,0.000402846841575804
2753,3.67711475629285,69.2473017764808,-0.000847302614268204
2754,3.67699207095298,69.2317040435473,0.000272987742129019
2755,3.67710806828079,69.2420182968795,-0.000133762900821719
2756,3.67695019106759,69.2318159677699,0.000144316206579783
2757,3.67715465667526,69.2458456312243,-0.000264677260885128
2758,3.67707534426819,69.2395349024005,3.96314125320203e-05
2759,3.67749577474457,69.2706794140781,-0.000951035354787086
2760,3.67755074604288,69.2688964535154,-0.000317096453586364
2761,3.67764500805628,69.2742813217448,-0.00023959781152991
2762,3.67781714042484,69.284587307402,-0.000320787305991429
2763,3.67746567371905,69.2591660549799,0.000571025827656384
2764,3.67780909766101,69.2841380775288,-0.000334583106187159
2765,3.67770019452293,69.2750230016506,0.000179979246993758
2766,3.67823411310503,69.3137032072882,-0.000982027553684417
2767,3.67841649182315,69.3222930766856,-0.00069397569583059
2768,3.67842693370785,69.3189942227491,-7.99690174925136e-05
2769,3.6782760906561,69.3076477123377,0.000363623737060262
2770,3.67820081595026,69.3055614862986,0.000132128220263332
2771,3.67819241053663,69.3044888804431,0.000121056184752902
2772,3.67802613036559,69.2936024715628,0.000354912119272988
2773,3.67743439528329,69.2525488207117,0.00138597310196826
2774,3.67766453203153,69.2758914931015,-9.25789192166348e-05
2775,3.67785295182802,69.2909270877139,-0.000689935392186719
2776,3.6776613513321,69.2736353501096,0.00010653286089678
2777,3.6775395863977,69.2632729990568,0.000510172200332809
2778,3.67753701469403,69.2651849528021,0.000234459411483675
2779,3.67735727109563,69.2553901236212,0.000243586668055001
2780,3.67713198541574,69.2441305718767,7.62121919390734e-05
2781,3.67671973640499,69.2124890720821,0.00104744266589405
2782,3.67681770930429,69.2219510308031,0.00038203084877646
2783,3.67700718020484,69.2384397455621,-0.000380968214228978
2784,3.67701795637762,69.2338718970092,0.000234274817249468
2785,3.67700280601774,69.2370550669135,-0.000149624503466669
2786,3.6769107174383,69.2296454515754,0.000110638739739988
2787,3.67668370102519,69.2145334020603,0.00038851192320771
2788,3.67692822041691,69.23388190876,-0.00043251018840294
2789,3.67701077195273,69.2323886540484,0.000268551783634238
2790,3.67700051266788,69.233287949511,0.000208652870640625
2791,3.6769956654407,69.2322649052978,0.000321582948688688
2792,3.67694404429608,69.229879977119,0.000308109256160442
2793,3.67684496268524,69.2233019669883,0.000438975447035067
2794,3.67654461849529,69.2033745877577,0.000826752885605417
2795,3.67653699224242,69.2091504556481,7.02196114955054e-06
2796,3.67650838011004,69.2023819043118,0.000493986305399416
2797,3.67664964780158,69.2116025921112,0.000294262623790348
2798,3.67713687593406,69.2497716096344,-0.00103860586168346
2799,3.6768371933239,69.2262574501215,-1.41610002175976e-05
2800,3.67698380657044,69.2350980182727,-0.000145801157640386
2801,3.6766364598699,69.2098549521093,0.000677469826226428
2802,3.67682963652556,69.2283472426254,-0.000385477933153145
2803,3.67754500475622,69.2795483944437,-0.00186277748740134
2804,3.67756390406642,69.2635641137198,0.000255916517175686
2805,3.677793317422,69.2860356787724,-0.000655513961431517
2806,3.67808796528321,69.3068452482872,-0.00116386388149425
2807,3.67823154941013,69.3110560870231,-0.000650092489351216
2808,3.67844188791468,69.3200258666055,-0.00025991734299591
2809,3.67811910166588,69.2974683207915,0.000548900454908602
2810,3.67789004929124,69.2886954493083,9.49217324563248e-05
2811,3.67784955822856,69.2841470560459,0.000206302142655421
2812,3.67773748676188,69.274910102656,0.000511150768620907
2813,3.67785909862912,69.2873226623776,-0.000184388917664125
2814,3.67782775102396,69.2826150491915,0.000148119582851664
2815,3.67819760469414,69.3095858213567,-0.000645702440918968
2816,3.67817382460156,69.3020416779135,0.000149586844498004
2817,3.67821223088642,69.3055073224571,4.34453091183624e-05
2818,3.67793238543755,69.2887986321043,0.000314632995598274
2819,3.67794369694532,69.2927997257997,-0.000123505233540521
2820,3.67817021180035,69.3080038110875,-0.000579076787085163
2821,3.67841927159893,69.3193675993851,-0.000338782884458161
2822,3.67852895310013,69.3251462348061,-0.000158433654617485
2823,3.67820479859826,69.3067275583305,0.000102151725471866
2824,3.67857227549313,69.3327424886784,-0.00074870931805347
2825,3.67846674259734,69.3230715471061,-0.000196301016625141
2826,3.67842473211129,69.3204699631718,-0.000134872402572142
2827,3.67868455835881,69.3389607152867,-0.000698617008126486
2828,3.67877592436436,69.3411310446871,-0.000308288162945348
2829,3.67865943858105,69.332242204844,8.51899045910613e-05
2830,3.67810337105941,69.2938822596789,0.00105404634375858
2831,3.6781996327487,69.3092541296144,-0.000234050202740854
2832,3.67815415069396,69.3011181080475,0.000299056731957345
2833,3.67803732749625,69.2985266253599,-0.000121661288830764
2834,3.67809795982565,69.3002119707283,-7.44112174121742e-05
2835,3.67816951852284,69.3078892788319,-0.000507263838549276
2836,3.67802192488145,69.2907835532725,0.000547415209451244
2837,3.67815478646288,69.3047344561155,-0.000210997542876696
2838,3.67803144462782,69.2982263005989,-0.000216923473935842
2839,3.67810437354272,69.3027879423843,-0.000315880738169268
2840,3.67856373055568,69.3345878295274,-0.00111750175043857
2841,3.67879759218002,69.3413241592477,-0.000333373904778842
2842,3.67875837422056,69.3391909826885,-0.000119856850630205
2843,3.67844681359045,69.3148683218743,0.00078183101092305
2844,3.67835166463571,69.3137396313502,0.000293115977016677
2845,3.67842829496299,69.3220891151255,-0.000296548647835575
2846,3.67800686802504,69.2919107377654,0.000512443934537667
2847,3.67798778404796,69.2921480519198,0.000230784972304082
2848,3.67800797752242,69.295560992987,-7.44454910777863e-05
2849,3.678145651587,69.3052079860638,-0.000391462708119778
2850,3.67789728569053,69.2794518158506,0.00106892433916275
2851,3.67794691952805,69.2943517429647,-0.000303779146547503
2852,3.67815259127683,69.3074683185587,-0.00063738214247565
2853,3.67811556365702,69.2981949904858,0.000227655060715901
2854,3.67834110492523,69.3186399586136,-0.000624378829311749
2855,3.6777904830998,69.2736426724456,0.00120431028612253
2856,3.67779651522139,69.2838344546828,-1.75024179551893e-05
2857,3.67793700254894,69.2890428878745,6.41405209340569e-05
2858,3.67739776955445,69.2540157943955,0.000843538957238199
2859,3.67719315483689,69.2470813671624,0.000259497635478074
2860,3.67720944091913,69.2468677137149,0.000174119290321308
2861,3.677334617426,69.2561911890773,-0.000191782366117289
2862,3.67752138035158,69.2686954461787,-0.000460590546956409
2863,3.67787269769142,69.290108987494,-0.000709432998081607
2864,3.67738597792542,69.2545619820834,0.000574236853874941
2865,3.67723982978113,69.2498145890301,0.000142822452111929
2866,3.67746950908646,69.2621757046187,1.05316895716337e-05
2867,3.6774983160803,69.26605238848,-0.000204061777431501
2868,3.67751641809304,69.2695935634663,-0.000454601084084463
2869,3.67723432927731,69.2483598743674,0.000247446824735304
2870,3.67744723482379,69.2650247100963,-0.000477121593249632
2871,3.67740195835597,69.2585265500433,1.77523814489005e-06
2872,3.67705827897163,69.2336258087724,0.000776189543540967
2873,3.67709969842661,69.2430985868051,-0.000117778566038964
2874,3.67740816734394,69.2620562559151,-0.000492409143858694
2875,3.67717683819409,69.2420048817885,0.000490152172887474
2876,3.67718569869681,69.2449839722741,0.000176111844271142
2877,3.67691257804396,69.2285742342228,0.000376556207170605
2878,3.67685625771398,69.2246129852329,0.000349191534474189
2879,3.67717479715222,69.253822419063,-0.00105221752940006
2880,3.67700697669014,69.2347113173526,9.73172237622471e-05
2881,3.66044689819523,69.2099914412504,0.0127228302042432
2882,3.65606658482578,69.126907204363,0.0157928874352355
2883,3.65494727197394,69.0975718531582,0.0154291874255533
2884,3.65457616032182,69.0847147539489,0.0147901022145331
2885,3.65421021001401,69.0672100746831,0.0143956938968537
2886,3.65392464353862,69.0511979469103,0.0142873928538135
2887,3.65348347932156,69.0186314958536,0.0150500610755067
2888,3.65299931055891,68.9891911749074,0.0152635341413221
2889,3.6527649967095,68.9840942681949,0.0141516947307467
2890,3.6526420670114,68.9743938418921,0.0142529755683603
2891,3.6519111473613,68.9281501383522,0.0149941767281521
2892,3.65126091529035,68.8870591930549,0.0153462934119743
2893,3.65121498361148,68.892508195468,0.0141263795411693
2894,3.65054476123236,68.84503980416,0.0152664227823181
2895,3.65014357204949,68.8257143275497,0.0147464260294587
2896,3.64959828825997,68.7929497811732,0.0149076812212821
2897,3.64925066575046,68.7734310948609,0.0146647318293072
2898,3.64857785899044,68.7292188739062,0.0153635494126699
2899,3.64817304935153,68.7068241804956,0.0151194267263455
2900,3.64748124110925,68.6631981257245,0.0156045050412283
2901,3.64678630388406,68.6288247033435,0.0150048311579578
2902,3.64652655169073,68.6130442849426,0.0147077209558533
2903,3.64613218879443,68.5897437689044,0.0147043961634379
2904,3.64591059286801,68.573599351015,0.0149315540106738
2905,3.64534339471798,68.5422386351687,0.0149230090305878
2906,3.64456669538837,68.4918579584687,0.015625622275617
2907,3.64419578957787,68.477212905507,0.0146753352280197
2908,3.64347306868153,68.4286636822124,0.0154609237548161
2909,3.64318523714597,68.4159471283411,0.0148004459464892
2910,3.64266309090327,68.3867538604216,0.0146602632900517
2911,3.64234574734756,68.3652922183909,0.0148471439018184
2912,3.64203321931631,68.3490583687733,0.0146233788152407
2913,3.64150600025729,68.3173331240296,0.0148123844853909
2914,3.64115936379538,68.2952868236591,0.0148833002749091
2915,3.6408541139667,68.2791060514288,0.0146322931064304
2916,3.6402430012606,68.2383771281274,0.015341275840022
2917,3.63989615695361,68.2256673785759,0.0143961118667392
2918,3.63966245907993,68.2105058007872,0.0144203420497723
2919,3.63920241210722,68.1781995029866,0.01509226865169
2920,3.63925628041558,68.1881884787977,0.0140731106119882
2921,3.63849019296967,68.133401368547,0.0155684626765176
2922,3.63774979671067,68.0935092847106,0.0153590681091804
2923,3.63712878164261,68.0562729560735,0.0154091913851565
2924,3.63643901233443,68.0158727234587,0.0154187847583952
2925,3.63589167238724,67.9872169071513,0.0149591328808975
2926,3.63536367297087,67.9504027968092,0.0154953854529161
2927,3.63440957506688,67.8931189490836,0.0159422456708387
2928,3.63395960622073,67.8778908721618,0.0144889129712053
2929,3.63342308666863,67.8360859434808,0.0155010068274102
2930,3.63295749107206,67.8160325408402,0.0147026082464717
2931,3.6327004207176,67.7985310652098,0.01475759940521
2932,3.6316695200334,67.7350950142247,0.0155600648675058
2933,3.63115053761093,67.7069829858761,0.0151013543990647
2934,3.63065622709378,67.6797388849701,0.0148272856507344
2935,3.62992098043303,67.6336768790894,0.0152650007666248
2936,3.6293375052293,67.6035494606489,0.0147513177335031
2937,3.62866723429551,67.5588081469147,0.0153415213322036
2938,3.62785559682749,67.5089889678023,0.0157067368282639
2939,3.62733894952023,67.4785932580178,0.0155764651871345
2940,3.62666905332275,67.4421280422204,0.0153141907232278
2941,3.62586930205589,67.3924243935084,0.0157188228749431
2942,3.62509044531146,67.3392143796791,0.0165539577820767
2943,3.6246280121557,67.3265186902153,0.0147997339060049
2944,3.62412472582236,67.2951306982044,0.0148678665732363
2945,3.62368794333284,67.2663536222513,0.0151142959667947
2946,3.6233037967547,67.2462935534641,0.0147945585568259
2947,3.62312213163006,67.2393610133958,0.0141687411244503
2948,3.62270649414237,67.2100754970425,0.0148166220798854
2949,3.62232373315568,67.188461718754,0.0147847266554819
2950,3.62147979419167,67.1349724949791,0.015520139643316
2951,3.62073173434231,67.0928346166835,0.0153774803438156
2952,3.62057042788139,67.0873420160035,0.0145300467892084
2953,3.61990662781832,67.0386319419545,0.0157962585116159
2954,3.61959919461295,67.0292533581027,0.014732781911037
2955,3.61933796467606,67.015931805011,0.0143482145619178
2956,3.61895387810701,66.9902983348677,0.0147460122504602
2957,3.61813364205132,66.9347028789213,0.0158777797816057
2958,3.6175838746302,66.9106729299503,0.014940864978928
2959,3.61715186731151,66.8834722368056,0.0149803762590479
2960,3.61655681391364,66.8463462732272,0.0152756048368816
2961,3.61654452706517,66.8532082173767,0.014087326010885
2962,3.61620016632432,66.8298231130701,0.0144668068883061
2963,3.61574082985094,66.800725291465,0.014844550407415
2964,3.61541909828621,66.781855566064,0.0147856278725121
2965,3.61488718050579,66.7493907695127,0.0150663621256984
2966,3.61443286962998,66.7241461936288,0.0148688244426282
2967,3.61372617206203,66.6795563294223,0.015380781968491
2968,3.61337510529514,66.6665083817244,0.0143911551324363
2969,3.61322786695316,66.6530366691247,0.0146524777632833
2970,3.61288713021441,66.6356335286043,0.0144046377030214
2971,3.61232695196967,66.5970247279869,0.0152382140720164
2972,3.61170763667794,66.5607206524106,0.0153505749665871
2973,3.61111184577018,66.5257432520477,0.0153568520934292
2974,3.61074789897925,66.5138627887206,0.014156566187326
2975,3.61028404145517,66.480321782381,0.0147855173858471
2976,3.61007437679014,66.4695339813561,0.0144792594838962
2977,3.6092791150381,66.4161086314531,0.0155776559809005
2978,3.60917061737261,66.4182768326251,0.0143093019962896
2979,3.6089285097327,66.3989144828437,0.0148158264416371
2980,3.60801113596493,66.3404075849734,0.015765000519123
2981,3.60707728455337,66.2858703914047,0.0159184014666216
2982,3.60648976195667,66.2544735218177,0.0154024891773404
2983,3.60603737939099,66.229076005496,0.0151193282386683
2984,3.60554331129908,66.2017785300315,0.0148854476911474
2985,3.60523778768315,66.1881870864163,0.0142403535373286
2986,3.60491342914682,66.1656363176604,0.0145767123182842
2987,3.60452038145807,66.1422897099449,0.0146539522238778
2988,3.60413674502508,66.1156131152722,0.0150991404132163
2989,3.60403984572086,66.1161994319156,0.0142355360752414
2990,3.60365675742863,66.0909361917396,0.014631341052208
2991,3.60322485470367,66.061016619984,0.0152324145513665
2992,3.60238088366096,66.0101693763018,0.0157132440119643
2993,3.60176461760281,65.9805444469392,0.0149260253943925
2994,3.60133619605421,65.9526537047305,0.0150155064533069
2995,3.60060024801967,65.9082618551435,0.0152804723574727
2996,3.60036101761389,65.8981933982413,0.0145942579913944
2997,3.60005936410943,65.8809978793287,0.0144737766706001
2998,3.59980897757028,65.8673037607581,0.0142958516355181
2999,3.59937080690578,65.8362212660879,0.0149683009021345
3000,3.5991416900232,65.8284706480969,0.014266697591556
3001,3.59872376194896,65.7963741151231,0.0151467751313705
3002,3.59798515287109,65.7521208860295,0.0155412851726687
3003,3.59743693600222,65.7191155989085,0.0156166590779853
3004,3.59662378642598,65.6700509586192,0.0159465104842215
3005,3.59566556821364,65.6173936223829,0.0156853232618108
3006,3.595372380669,65.6068254338111,0.0145185570876665
3007,3.59479045738552,65.5673055990362,0.0150970092779498
3008,3.59353983084238,65.4875017476996,0.0162659460699673
3009,3.59299149422791,65.4598848735379,0.0154894792978126
3010,3.59249105575907,65.433561096083,0.0150032885462889
3011,3.59190911599741,65.3966680453599,0.0152919848787071
3012,3.59109405116035,65.3471796990444,0.015641249848241
